Hashcode,Player,Age,Team,WAR,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,SO,HBP,BK,WP,WHIP,MLS,Salary,League,Teams,Leagues,AB,2B,3B,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,BS,HLD,E,City,Mascot
608759,Jake Sanó,34,MCH,2.1,10,11,3.7,36,27,0,0,0,144.2,140,62,61,21,48,119,0,1,2,1.294,0.0,740000.0,ACB,['MCH'],['ACB'],572.5999999999999,0,0,[2024],0.30135072193758733,188,432.59999999999997,17.238888888888887,0,100,Active,0,0,0,0,McHenry,Asp
811186,River Curry,23,PHO,2.0,8,7,4.17,32,29,0,0,0,150.2,139,71,66,19,52,131,0,1,3,1.294,0.0,740000.0,ACB,['PHO'],['ACB'],589.5999999999999,0,0,[2024],0.30135072193758733,191,450.59999999999997,20.049999999999997,0,100,Active,0,0,0,0,Phoenix,Stingray
586957,Tyler Brebbia,22,SHR,5.9,11,3,1.96,25,24,1,0,1,146.0,103,33,30,14,37,184,0,1,3,0.947,0.0,740000.0,NBL,['SHR'],['NBL'],541.0,0,0,[2024],0.23992906004560424,140,438.0,23.12,0,100,Active,0,0,0,0,Shreveport,Moth
1005382,Ben Alonso,34,LAS,-1.6,4,17,5.92,31,27,3,1,1,141.2,161,95,94,26,46,95,0,6,1,1.454,9.081,16000000.0,NBL,['LAS'],['NBL'],584.5999999999999,0,0,[2024],0.326448136506511,207,423.59999999999997,20.341935483870966,0,100,Active,0,0,0,0,Las Vegas,list
694710,José Webb,32,CHE,1.2,8,8,1.57,29,25,2,0,0,141.4,110,54,49,20,68,104,0,1,3,1.081,8.159,4500000.0,ACB,['CHE'],['ACB'],534.2,0,0,[2024],0.26488605733888754,178,424.20000000000005,20.76551724137931,0,100,Active,0,0,0,0,Chesapeake,Squirrel
550482,Drew Urías,26,PAL,2.1,9,8,3.6,27,26,1,1,0,140.0,110,61,58,20,52,153,0,1,4,1.154,1.005,744900.0,ACB,['PAL'],['ACB'],530.0,0,0,[2024],0.2778045257583052,162,420.0,21.555555555555557,0,100,Active,0,0,0,0,Palmdale,Skink
852186,Jeff Martínez,28,MCH,0.5,9,10,4.1,29,24,0,0,2,144.2,122,76,64,19,60,134,0,2,2,1.242,2.112,756600.0,ACB,['MCH'],['ACB'],554.5999999999999,0,0,[2024],0.2927864214992928,182,432.59999999999997,21.19310344827586,0,100,Active,0,0,0,0,McHenry,Asp
966827,Craig Cantillo,26,CHE,0.9,10,11,4.53,26,28,0,2,0,140.0,136,76,74,19,42,136,0,2,6,1.256,0.094,744750.0,ACB,['CHE'],['ACB'],556.0,0,0,[2024],0.2951127819548872,178,420.0,23.0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
175626,Patrick Carter,22,SEB,0.7,8,9,5.01,27,24,2,2,0,139.2,141,80,78,25,31,99,0,0,3,1.23,0.012,740000.0,ACB,['SEB'],['ACB'],558.5999999999999,0,0,[2024],0.2907801418439716,172,417.59999999999997,21.837037037037035,0,100,Active,0,0,0,0,Sebastian,Cod
510175,Kris Zulueta,22,TUS,0.6,8,9,4.56,26,26,2,1,0,137.1,136,73,66,25,46,128,0,3,2,1.343,0.041,743750.0,NBL,['TUS'],['NBL'],547.3,0,0,[2024],0.30923324890628595,182,411.29999999999995,22.819230769230767,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
623246,Joc Peralta,26,MCH,-0.4,4,13,7.11,28,27,0,2,3,136.1,157,83,72,16,66,108,0,3,3,1.842,3.094,1530000.0,ACB,['MCH'],['ACB'],565.3,0,0,[2024],0.38042131350681535,223,408.29999999999995,22.54642857142857,0,100,Active,0,0,0,0,McHenry,Asp
877586,David Bradish,24,RIV,2.7,8,7,3.35,21,26,2,0,2,135.2,115,52,48,14,30,136,0,2,3,1.043,0.0,740000.0,NBL,['RIV'],['NBL'],520.5999999999999,0,0,[2024],0.2579767499381647,145,405.59999999999997,26.219047619047615,0,100,Active,0,0,0,0,Riverside,Fancy rat
664123,Alek Pauley,22,SHR,1.8,6,8,4.14,25,23,4,0,1,133.2,113,65,63,20,44,146,0,1,3,1.192,0.0,740000.0,NBL,['SHR'],['NBL'],512.5999999999999,0,0,[2024],0.28435114503816794,157,399.59999999999997,22.263999999999996,0,100,Active,0,0,0,0,Shreveport,Moth
971120,Emmanuel Dunn,25,HEN,1.6,10,11,3.78,32,22,1,0,2,130.1,124,61,56,11,51,102,0,3,13,1.302,1.166,756900.0,NBL,['HEN'],['NBL'],514.3,0,0,[2024],0.30264993026499304,175,390.29999999999995,17.665625,0,100,Active,0,0,0,0,Henderson,Sperm whale
801568,Vidal Fernandez,24,YON,2.4,11,3,2.89,24,24,1,2,0,133.1,106,47,41,18,13,113,0,4,0,0.898,0.121,749000.0,ACB,['YON'],['ACB'],505.29999999999995,0,0,[2024],0.23037455105182145,119,399.29999999999995,21.59583333333333,0,100,Active,0,0,0,0,Yonkers,Guinea pig
824072,Jorge Paredes,28,WES,2.8,13,6,2.9,25,25,1,1,0,132.0,120,47,41,8,51,108,0,4,4,1.289,3.089,2150000.0,NBL,['WES'],['NBL'],516.0,0,0,[2024],0.3005362555374213,171,396.0,22.68,0,100,Active,0,0,0,0,Westminster,Gila monster
546154,Keaton Lucchesi,37,HEN,0.3,10,4,3.84,27,28,1,2,1,124.1,127,68,55,16,48,118,0,1,4,1.338,12.119,10000000.0,NBL,['HEN'],['NBL'],499.29999999999995,0,0,[2024],0.3084370677731674,175,372.29999999999995,20.27037037037037,0,100,Active,0,0,0,0,Henderson,Sperm whale
685523,David Jackson,31,SOU,-1.4,10,7,6.23,27,22,0,0,2,129.0,162,88,90,14,50,92,0,2,9,1.65,6.153,25000000.0,NBL,['SOU'],['NBL'],549.0,0,0,[2024],0.3548387096774193,212,387.0,22.185185185185187,0,100,Active,0,0,0,0,South Lyon,Toad
875301,Drew Horwitz,24,MCH,1.4,14,4,3.86,21,25,4,3,0,126.2,118,58,54,15,42,143,0,1,10,1.243,0.129,748300.0,ACB,['MCH'],['ACB'],496.6,0,0,[2024],0.29295309922224844,160,378.6,25.64761904761905,0,100,Active,0,0,0,0,McHenry,Asp
610975,Billy Foscue,26,BOS,1.2,10,6,4.76,23,22,0,3,0,125.1,113,73,69,13,39,135,0,2,3,1.197,2.0,760000.0,NBL,['BOS'],['NBL'],488.29999999999995,0,0,[2024],0.2852037169406719,152,375.29999999999995,22.926086956521736,0,100,Active,0,0,0,0,Boston,Common household pests
732600,Kyle Saalfrank,31,COR,0.0,5,9,5.24,23,24,5,0,0,122.1,145,78,74,22,27,91,0,0,2,1.412,6.144,15000000.0,NBL,['COR'],['NBL'],511.29999999999995,0,0,[2024],0.3200362647325476,172,366.29999999999995,23.404347826086955,0,100,Active,0,0,0,0,Corpus Christi,Ermine
114005,Akil Pivetta,25,SAI,2.1,7,9,3.42,24,22,2,1,0,126.0,99,56,48,10,51,112,0,0,8,1.204,1.121,760000.0,ACB,['SAI'],['ACB'],477.0,0,0,[2024],0.28639391056137015,150,378.0,22.0,0,100,Active,0,0,0,0,Saint Petersburg,Platypus
929253,Seranthony Hernandez,36,NEW,-1.7,3,7,6.09,30,17,0,0,0,123.1,136,88,80,24,31,104,0,0,3,1.38,8.0,14000000.0,ACB,['NEW'],['ACB'],505.29999999999995,0,0,[2024],0.3150684931506849,167,369.29999999999995,17.876666666666665,0,100,Active,0,0,0,0,Newport News,Raccoon
811199,Joey Wall,24,NEW,1.2,6,10,3.53,26,22,1,0,1,122.1,106,51,45,7,37,111,0,1,4,1.184,0.123,752300.0,ACB,['NEW'],['ACB'],472.29999999999995,0,0,[2024],0.2829827915869981,143,366.29999999999995,19.588461538461537,0,100,Active,0,0,0,0,Newport News,Raccoon
496923,Nick Gibson,30,PHO,-0.3,6,9,12.27,32,18,0,0,1,122.3,148,79,65,20,32,84,0,1,2,2.727,3.083,2000000.0,ACB,['PHO'],['ACB'],514.9,0,0,[2024],0.4761655316919853,180,366.9,17.090625,0,100,Active,0,0,0,0,Phoenix,Stingray
485670,Gabe Halvorsen,27,TUS,0.9,6,9,4.1,33,20,3,3,7,120.2,126,60,53,12,50,105,0,2,8,1.45,6.0,6500000.0,NBL,['TUS'],['NBL'],486.6,0,0,[2024],0.32584269662921345,176,360.6,16.26060606060606,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
998330,Pete Hjelle,32,JOL,0.6,5,12,3.8,37,11,0,1,1,116.0,114,56,48,13,44,75,0,2,4,1.321,7.045,1750000.0,ACB,['JOL'],['ACB'],462.0,0,0,[2024],0.3057162693820875,158,348.0,13.675675675675675,0,100,Active,0,0,0,0,Joliet,list
252614,Josh Herrera,29,PAL,0.3,8,5,5.1,25,11,2,0,4,120.2,120,66,65,24,26,98,0,4,2,1.245,4.058,1950000.0,ACB,['PAL'],['ACB'],480.6,0,0,[2024],0.2932862190812721,146,360.6,20.264,0,100,Active,0,0,0,0,Palmdale,Skink
826546,Carlos Aranda,26,TEM,0.9,5,5,4.04,36,9,1,1,0,114.2,113,53,51,21,37,92,0,4,5,1.271,3.036,1025000.0,NBL,['TEM'],['NBL'],455.6,0,0,[2024],0.29758838679466165,150,342.6,13.683333333333334,0,100,Active,0,0,0,0,Tempe,Steelhead trout
21941,Nabil Rogers,31,TUS,2.1,5,3,3.12,21,25,1,1,3,115.0,68,41,36,7,44,158,0,0,10,1.048,7.072,32000000.0,NBL,['TUS'],['NBL'],413.0,0,0,[2024],0.25889328063241107,112,345.0,21.761904761904763,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
575297,Jordan Conine,37,GAS,-1.2,3,11,5.64,23,24,0,4,3,114.2,123,77,71,22,36,98,0,1,6,1.399,12.147,2000000.0,ACB,['GAS'],['ACB'],465.6,0,0,[2024],0.3180268242782451,159,342.6,21.808695652173913,0,100,Active,0,0,0,0,Gastonia,Slug
587473,Brett Germán,28,SAN,1.6,10,10,3.3,28,14,1,2,1,115.2,78,44,41,17,23,104,0,2,3,0.926,0.098,748000.0,ACB,['SAN'],['ACB'],423.6,0,0,[2024],0.2358634742740703,101,345.6,15.950000000000001,0,100,Active,0,0,0,0,Santa Rosa,Coyote
1024143,Wade Salazar,32,JOL,0.5,5,6,4.47,23,20,0,2,0,113.2,120,54,53,13,35,96,0,2,5,1.315,8.062,13000000.0,ACB,['JOL'],['ACB'],459.6,0,0,[2024],0.3047508690614137,155,339.6,21.504347826086956,0,100,Active,0,0,0,0,Joliet,list
617041,Jonathan Assad,27,NEW,0.1,3,6,4.49,23,20,1,1,2,113.1,134,61,53,13,30,86,0,1,3,1.466,3.111,830000.0,ACB,['NEW'],['ACB'],473.29999999999995,0,0,[2024],0.3282579489476041,164,339.29999999999995,21.882608695652173,0,100,Active,0,0,0,0,Newport News,Raccoon
730585,Tyler Santander,35,WAT,-0.1,10,3,4.09,24,21,3,1,0,112.1,103,57,53,12,56,81,0,0,6,1.364,9.151,7000000.0,ACB,['WAT'],['ACB'],439.29999999999995,0,0,[2024],0.31255728689275897,159,336.29999999999995,20.6375,0,100,Active,0,0,0,0,Waterloo,Caribou
252419,Weston Alvarez Jr.,31,MON,1.7,8,8,3.88,20,19,2,1,1,110.2,105,51,47,17,24,111,0,0,1,1.174,7.063,20000000.0,NBL,['MON'],['NBL'],435.6,0,0,[2024],0.28126497364638237,129,330.6,22.98,0,100,Active,0,0,0,0,Montgomery,Pigeon
476671,Nick Bohm,27,WAT,0.7,7,6,4.08,32,23,2,1,0,108.1,112,57,50,11,36,81,0,0,2,1.349,0.142,740000.0,ACB,['WAT'],['ACB'],436.29999999999995,0,0,[2024],0.3101862497125776,148,324.29999999999995,14.759374999999999,0,100,Active,0,0,0,0,Waterloo,Caribou
4705,Adam Frías,32,SAN,0.8,6,4,2.01,49,1,0,2,4,108.19999999999999,77,39,37,11,33,73,0,0,1,0.798,5.117,3900000.0,ACB,['SAN'],['ACB'],401.59999999999997,0,0,[2024],0.21011058451816747,110,324.59999999999997,8.86938775510204,0,100,Active,0,0,0,0,Santa Rosa,Coyote
298379,Kevin Haggerty,23,NEW,0.1,6,6,4.76,21,16,1,3,0,106.1,112,58,54,20,35,85,0,2,2,1.332,0.0,740000.0,ACB,['NEW'],['ACB'],430.29999999999995,0,0,[2024],0.3074792243767313,147,318.29999999999995,22.157142857142855,0,100,Active,0,0,0,0,Newport News,Raccoon
379189,Kyle Heineman,25,MON,0.4,4,8,4.87,23,23,2,0,1,109.0,132,63,56,14,35,69,0,3,7,1.51,0.041,740000.0,NBL,['MON'],['NBL'],459.0,0,0,[2024],0.3348115299334812,167,327.0,21.47826086956522,0,100,Active,0,0,0,0,Montgomery,Pigeon
777924,Tim Hoo Lee,26,BET,0.7,4,10,4.95,20,22,0,0,1,105.1,90,65,60,15,56,117,0,5,1,1.37,1.147,761000.0,NBL,['BET'],['NBL'],405.29999999999995,0,0,[2024],0.3135011441647597,146,315.29999999999995,23.064999999999998,0,100,Active,0,0,0,0,Bethlehem,Rabbit
124154,Carmen Kirby,33,SHR,2.0,8,6,3.41,17,20,1,2,1,104.0,86,45,39,11,29,107,0,4,0,1.126,10.111,36000000.0,ACB,['SHR'],['ACB'],398.0,0,0,[2024],0.2729035385361125,115,312.0,25.11764705882353,0,100,Active,0,0,0,0,Shreveport,Moth
547091,Daniel Cooper,29,JOL,-0.6,5,7,5.31,29,18,0,0,0,103.0,106,65,61,20,40,100,0,0,2,1.442,3.083,3325000.0,ACB,['JOL'],['ACB'],415.0,0,0,[2024],0.32462854570013505,146,309.0,15.689655172413794,0,100,Active,0,0,0,0,Joliet,list
489304,Antonio Chisholm Jr.,28,NEW,3.1,7,4,2.19,72,10,0,6,11,106.1,63,31,23,7,17,85,0,1,1,0.784,1.045,758300.0,ACB,['NEW'],['ACB'],381.29999999999995,0,0,[2024],0.20718816067653278,80,318.29999999999995,5.531944444444444,0,100,Active,0,0,0,0,Newport News,Raccoon
420203,Tyler Vesia,26,BOS,0.0,5,10,5.46,25,10,1,0,2,98.2,120,62,58,20,29,85,0,0,0,1.533,0.028,740000.0,NBL,['BOS'],['NBL'],414.6,0,0,[2024],0.3381866313699537,149,294.6,17.744,0,100,Active,0,0,0,0,Boston,Common household pests
863700,Matt Lambert,41,GRA,-0.3,5,8,5.48,19,18,0,0,3,95.1,109,62,60,15,28,81,0,1,2,1.384,18.002,43333333.0,ACB,['GRA'],['ACB'],394.29999999999995,0,0,[2024],0.3156934306569343,137,285.29999999999995,22.22631578947368,0,100,Active,0,0,0,0,Grayslake,Spider monkey
903548,Carlos Pasquantino,33,VIS,1.9,11,6,2.6,79,2,3,0,2,99.0,89,36,28,7,24,82,0,1,6,1.178,4.081,1500000.0,NBL,['VIS'],['NBL'],386.0,0,0,[2024],0.28195308760172333,113,297.0,5.189873417721519,0,100,Active,0,0,0,0,Visalia,Elephant seal
261915,Jonny Matthews,25,SIO,1.7,8,3,3.0,20,21,1,0,0,98.0,85,34,31,11,22,119,0,0,2,1.111,0.0,13333333.0,NBL,['SIO'],['NBL'],379.0,0,0,[2024],0.27025054731208953,107,294.0,20.05,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
498367,Jonathan Delay,29,COR,-0.8,5,13,6.17,21,20,2,0,1,96.0,110,69,66,11,56,54,0,1,3,1.674,4.156,1500000.0,NBL,['COR'],['NBL'],398.0,0,0,[2024],0.35815147625160465,166,288.0,21.61904761904762,0,100,Active,0,0,0,0,Corpus Christi,Ermine
542145,Spencer Brebbia,23,VIS,0.7,4,9,4.16,19,19,3,2,1,95.2,83,49,46,13,42,120,0,1,6,1.263,0.0,740000.0,NBL,['VIS'],['NBL'],368.6,0,0,[2024],0.2962702322308233,125,285.6,21.610526315789475,0,100,Active,0,0,0,0,Visalia,Elephant seal
438929,Niko Rogers,28,PHO,0.4,5,4,4.99,17,18,0,1,2,98.1,108,51,54,15,23,87,0,3,3,1.392,5.0,2525000.0,ACB,['PHO'],['ACB'],402.29999999999995,0,0,[2024],0.31693989071038253,131,294.29999999999995,25.017647058823528,0,100,Active,0,0,0,0,Phoenix,Stingray
131074,Tyler Mears,24,SAI,-1.1,4,9,6.7,20,17,1,1,0,93.1,107,72,71,21,43,120,0,1,6,1.557,2.064,770000.0,ACB,['SAI'],['ACB'],386.29999999999995,0,0,[2024],0.34167215273206053,150,279.29999999999995,21.464999999999996,0,100,Active,0,0,0,0,Saint Petersburg,Platypus
959199,Janson Hurt,30,SAI,0.8,2,5,4.15,41,11,0,0,1,91.2,88,49,45,16,45,90,0,4,7,1.396,0.0,740000.0,ACB,['SAI'],['ACB'],361.6,0,0,[2024],0.3175614194722475,133,273.6,9.917073170731708,0,100,Active,0,0,0,0,Saint Petersburg,Platypus
372219,Jesús Wheeler,27,SAN,-0.1,2,9,4.47,21,21,0,4,0,92.2,82,49,45,13,44,93,0,4,0,1.315,0.0,740000.0,ACB,['SAN'],['ACB'],358.6,0,0,[2024],0.3047508690614137,126,276.6,19.17142857142857,0,100,Active,0,0,0,0,Santa Rosa,Coyote
415012,Luke López,24,BET,2.1,5,7,3.63,18,16,0,4,0,94.2,84,43,35,11,25,89,0,4,3,1.177,1.066,752600.0,NBL,['BET'],['NBL'],366.6,0,0,[2024],0.28178118266698593,109,282.6,21.755555555555556,0,100,Active,0,0,0,0,Bethlehem,Rabbit
1017407,Gavin Pasquantino,24,HEN,0.3,3,6,4.4,67,6,1,3,3,96.0,89,51,50,13,28,83,0,1,3,1.267,0.144,747200.0,NBL,['HEN'],['NBL'],377.0,0,0,[2024],0.29692992734942586,117,288.0,6.044776119402985,0,100,Active,0,0,0,0,Henderson,Sperm whale
745483,Zach Goldschmidt,28,SHR,2.0,5,5,2.85,20,16,0,2,1,89.1,76,33,29,11,35,104,0,0,5,1.184,2.148,2025000.0,ACB,['SHR'],['ACB'],343.29999999999995,0,0,[2024],0.2829827915869981,111,267.29999999999995,18.915,0,100,Active,0,0,0,0,Shreveport,Moth
681240,Cole Soderstrom,34,SEB,-1.1,2,12,6.01,25,14,0,2,2,92.1,120,72,64,8,22,55,0,1,2,1.535,7.115,12500000.0,ACB,['SEB'],['ACB'],396.29999999999995,0,0,[2024],0.3384785005512679,142,276.29999999999995,16.732,0,100,Active,0,0,0,0,Sebastian,Cod
1029644,Adley Lowder,30,SHR,1.9,8,5,2.89,67,0,1,0,5,93.0,57,31,31,13,30,114,0,0,1,0.929,6.112,2000000.0,ACB,['SHR'],['ACB'],336.0,0,0,[2024],0.2364469330618478,87,279.0,5.462686567164179,0,100,Active,0,0,0,0,Shreveport,Moth
586568,Sal Millas,31,POR,-1.6,4,7,7.1,19,16,0,0,2,87.2,116,74,74,25,40,61,0,0,1,1.721,9.142,18000000.0,NBL,['POR'],['NBL'],377.6,0,0,[2024],0.3645414107180682,156,261.6,21.978947368421053,0,100,Active,0,0,0,0,Portsmouth,Penguin
106042,Isaac Mitchell,24,BET,-0.9,5,9,6.53,19,21,4,0,0,94.2,97,74,63,32,46,75,0,3,4,1.585,0.003,740000.0,NBL,['BET'],['NBL'],379.6,0,0,[2024],0.3456924754634678,143,282.6,22.400000000000002,0,100,Active,0,0,0,0,Bethlehem,Rabbit
19890,Curtis Brzykcy,27,GAS,0.6,8,2,3.25,59,1,1,1,3,87.2,82,40,39,9,39,88,0,1,8,1.313,0.099,746600.0,ACB,['GAS'],['ACB'],343.6,0,0,[2024],0.3044284720612103,121,261.6,6.4847457627118645,0,100,Active,0,0,0,0,Gastonia,Slug
888755,Miles Collins,37,MON,2.0,8,5,3.31,20,20,1,3,3,91.2,76,32,32,13,24,84,0,2,3,1.065,12.0,16000000.0,NBL,['MON'],['NBL'],349.6,0,0,[2024],0.26199261992619927,100,273.6,18.68,0,100,Active,0,0,0,0,Montgomery,Pigeon
636352,Keaton Raley,27,TUS,0.6,3,6,3.9,65,2,0,5,0,87.2,90,38,35,12,16,83,0,0,0,1.215,0.072,743750.0,NBL,['TUS'],['NBL'],351.6,0,0,[2024],0.28825622775800713,106,261.6,5.655384615384616,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
789085,Justin Isbel,28,TUS,2.8,12,7,1.91,81,2,2,2,16,86.0,57,19,19,7,24,108,0,1,2,0.85,0.136,747500.0,NBL,['TUS'],['NBL'],315.0,0,0,[2024],0.22077922077922077,81,258.0,4.185185185185185,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
659054,Alek Quijada,24,MCH,-0.5,4,10,5.2,17,17,0,2,1,88.2,92,53,49,15,35,76,0,0,3,1.431,0.0,740000.0,ACB,['MCH'],['ACB'],356.6,0,0,[2024],0.3229519295870007,127,264.6,23.03529411764706,0,100,Active,0,0,0,0,McHenry,Asp
677977,Kaleb Jansen,27,SAI,0.0,4,8,5.08,20,20,0,1,3,86.2,96,53,49,8,38,89,0,3,6,1.506,3.149,5025000.0,ACB,['SAI'],['ACB'],354.6,0,0,[2024],0.33422103861517977,134,258.6,19.630000000000003,0,100,Active,0,0,0,0,Saint Petersburg,Platypus
602222,Luisangel Polanco,25,PAL,2.1,4,4,3.06,15,15,0,1,4,85.1,61,34,27,9,30,75,0,1,3,1.059,2.014,743600.0,ACB,['PAL'],['ACB'],316.29999999999995,0,0,[2024],0.26090169992609014,91,255.29999999999998,23.086666666666662,0,100,Active,0,0,0,0,Palmdale,Skink
835767,Andrew Lawrence,34,SHR,0.6,5,4,3.38,62,1,1,1,2,83.1,77,50,37,8,31,92,0,1,6,1.161,3.074,1000000.0,ACB,['SHR'],['ACB'],326.29999999999995,0,0,[2024],0.27901946647440523,108,249.29999999999998,5.7629032258064505,0,100,Active,0,0,0,0,Shreveport,Moth
862616,Jasson Adams,29,MCH,1.1,5,3,3.32,75,2,3,1,1,85.2,59,34,29,9,24,106,0,2,6,0.941,3.079,825000.0,ACB,['MCH'],['ACB'],314.6,0,0,[2024],0.23877188530829738,83,255.60000000000002,4.514666666666667,0,100,Active,0,0,0,0,McHenry,Asp
519544,Gregory Madris,27,GRA,1.7,4,3,3.1,86,2,0,1,3,85.1,62,29,32,9,36,114,0,1,4,1.162,3.022,1750000.0,ACB,['GRA'],['ACB'],317.29999999999995,0,0,[2024],0.2791926958193176,98,255.29999999999998,4.10813953488372,0,100,Active,0,0,0,0,Grayslake,Spider monkey
602153,Darius Perdomo,28,WES,0.5,6,7,4.04,16,16,0,0,2,84.0,78,41,38,11,35,102,0,2,4,1.308,2.073,766250.0,NBL,['WES'],['NBL'],330.0,0,0,[2024],0.30362116991643456,113,252.0,22.8125,0,100,Active,0,0,0,0,Westminster,Gila monster
679809,Michael Díaz,26,BOS,0.3,7,7,5.24,16,16,1,1,0,83.1,97,57,47,11,28,59,0,1,4,1.5,1.136,750000.0,NBL,['BOS'],['NBL'],346.29999999999995,0,0,[2024],0.3333333333333333,125,249.29999999999998,23.393749999999997,0,100,Active,0,0,0,0,Boston,Common household pests
498812,Manuel Soriano,25,SOU,-1.1,2,7,6.66,23,15,1,1,0,81.0,100,62,62,16,20,71,0,3,3,1.416,0.043,740000.0,NBL,['SOU'],['NBL'],343.0,0,0,[2024],0.32065217391304346,120,243.0,15.782608695652174,0,100,Active,0,0,0,0,South Lyon,Toad
626058,Ronel Rizzo,26,JOL,1.1,7,4,3.54,17,17,0,0,1,84.1,68,34,32,11,14,74,0,0,2,1.009,0.086,748500.0,ACB,['JOL'],['ACB'],320.29999999999995,0,0,[2024],0.25168371164879016,82,252.29999999999998,19.664705882352937,0,100,Active,0,0,0,0,Joliet,list
519572,Tyler McCarthy,24,GAS,-0.1,5,12,4.86,16,16,1,1,0,83.0,81,45,43,7,35,85,0,2,3,1.368,0.103,742100.0,ACB,['GAS'],['ACB'],330.0,0,0,[2024],0.3131868131868132,116,249.0,22.8125,0,100,Active,0,0,0,0,Gastonia,Slug
841075,Liover Rodríguez,26,WAT,0.4,5,2,4.14,43,6,1,2,5,84.0,87,51,39,11,26,63,0,0,3,1.408,1.074,760000.0,ACB,['WAT'],['ACB'],339.0,0,0,[2024],0.3194192377495463,113,252.0,8.488372093023257,0,100,Active,0,0,0,0,Waterloo,Caribou
430719,Austin Schanuel,26,GAS,-0.5,4,6,5.11,20,17,2,1,3,80.2,76,57,45,19,54,78,0,0,6,1.559,3.074,1600000.0,ACB,['GAS'],['ACB'],316.6,0,0,[2024],0.34196095635007673,130,240.60000000000002,18.53,0,100,Active,0,0,0,0,Gastonia,Slug
616564,Mookie Jung,29,SIO,-1.3,2,11,5.38,17,16,3,0,3,82.1,96,57,52,19,32,71,0,2,4,1.553,5.168,8025000.0,NBL,['SIO'],['NBL'],342.29999999999995,0,0,[2024],0.34109378431803206,128,246.29999999999998,22.017647058823528,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
456334,Tyler Yoshida,25,GAS,2.5,11,1,1.91,79,0,2,0,3,80.1,56,19,16,2,18,112,0,1,3,0.903,0.0,740000.0,ACB,['GAS'],['ACB'],296.29999999999995,0,0,[2024],0.23136049192928518,74,240.29999999999998,3.9784810126582273,0,100,Active,0,0,0,0,Gastonia,Slug
714206,Masataka Feyereisen,30,WES,-0.3,6,6,5.18,17,17,0,0,3,83.1,83,41,41,12,23,66,0,2,1,1.562,4.018,3450000.0,NBL,['WES'],['NBL'],332.29999999999995,0,0,[2024],0.342393686979395,106,249.29999999999998,20.9,0,100,Active,0,0,0,0,Westminster,Gila monster
1044815,Jonathan Schneemann,26,GAS,2.6,6,3,1.57,87,0,0,0,0,80.2,49,18,19,5,17,74,0,0,3,0.763,0.073,740700.0,ACB,['GAS'],['ACB'],289.6,0,0,[2024],0.20276375232527238,66,240.60000000000002,3.524137931034483,0,100,Active,0,0,0,0,Gastonia,Slug
536807,Ezequiel Brooks,26,GAS,4.5,4,2,0.61,80,1,2,4,50,83.1,44,11,6,2,11,71,0,0,6,0.659,3.059,2900000.0,ACB,['GAS'],['ACB'],293.29999999999995,0,0,[2024],0.1801038535118885,55,249.29999999999998,3.8037499999999995,0,100,Active,0,0,0,0,Gastonia,Slug
767719,Tyler Leiter,26,WES,2.2,7,5,2.55,33,7,0,2,4,82.0,43,27,23,7,40,89,0,4,2,1.068,0.0,740000.0,NBL,['WES'],['NBL'],289.0,0,0,[2024],0.2625368731563422,83,246.0,9.969696969696969,0,100,Active,0,0,0,0,Westminster,Gila monster
370394,Mitch Anderson,31,TEM,0.5,6,8,3.77,25,12,3,0,2,81.0,80,38,31,8,29,73,0,2,3,1.365,6.018,1500000.0,NBL,['TEM'],['NBL'],323.0,0,0,[2024],0.3127147766323024,109,243.0,14.08,0,100,Active,0,0,0,0,Tempe,Steelhead trout
726282,Hayden Knack,35,SOU,1.0,5,3,4.03,14,17,4,2,0,81.2,76,36,38,11,19,71,0,4,4,1.167,5.0,8500000.0,NBL,['SOU'],['NBL'],319.6,0,0,[2024],0.28005759539236863,95,243.60000000000002,24.185714285714287,0,100,Active,0,0,0,0,South Lyon,Toad
819578,Elly López,24,COR,0.8,7,4,4.28,70,2,0,1,9,81.2,78,40,40,7,39,68,0,2,5,1.48,0.024,742000.0,NBL,['COR'],['NBL'],321.6,0,0,[2024],0.33035714285714285,117,243.60000000000002,5.151428571428572,0,100,Active,0,0,0,0,Corpus Christi,Ermine
815671,Eli Jay,32,MON,1.4,10,4,1.01,80,1,3,1,5,82.2,45,21,20,5,29,91,0,2,3,0.788,3.132,2700000.0,NBL,['MON'],['NBL'],291.6,0,0,[2024],0.20802534318901794,74,246.60000000000002,4.0075,0,100,Active,0,0,0,0,Montgomery,Pigeon
18558,Jose McGough,35,SAI,1.0,3,3,3.31,78,0,0,2,2,83.1,62,34,32,10,26,60,0,0,1,1.091,0.0,740000.0,ACB,['SAI'],['ACB'],311.29999999999995,0,0,[2024],0.2666829626008311,88,249.29999999999998,4.324358974358974,0,100,Active,0,0,0,0,Saint Petersburg,Platypus
