Hashcode,Player,Age,Team,WAR,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,SO,HBP,BK,WP,WHIP,Season,Pos'n,Salary,2024 ,Role,League,Division,PA,Teams,Leagues,IP_Dec,BIP,IP_True,Years_Included,Projection_Method,AB,2B,3B,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,BS,HLD,E,Age_Adjustment,Injury_Rate_Adj,Injury_Perf_Adj,Streak_Adjustment,Def_WAR
106469223154291892497989631218307533857,Brock Burke,28,LAA,1.5,7,1,2.8362173286375336,69,1,0,0,0,61.66660000000001,57.81907554654437,24,19.433319946462152,8.175492776523253,20.603300013715856,59.37000163156972,0,1,0,1.2717155731021366,2026,lhp,3,"$1,035,000 ",Pitcher,AL,West,267.1030981271386,['LAA'],['AL'],61.66660000000001,194.0,61.66660000000001,"[2023, 2024, 2025]",Trend,247.81907554654435,0,0,0.29770605072814144,78.42237556026022,184.99980000000002,3.817712689279134,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.6353927931974865
264389959124032063490291069555219450225,Luis García,38,LAA,0.6,2,2,2.7674008519233686,58,0,0,0,2,55.3333,50.70249888697233,5,17.01438017330348,5.642997283101206,21.476094788264902,43.96974191617694,0,0,9,1.3044332016206739,2026,rhp,8,"$4,250,000 ",Pitcher,AL,West,220.95741190579997,"['LAA', 'WSN', 'LAD']","['AL', 'NL']",55.3333,173.0,55.3333,"[2023, 2024, 2025]",Trend,218.70249888697234,0,0,0.3030441269548656,72.17859367523724,165.9999,4.106525753021332,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.629736227039518
178169503487136749843988609564757786238,Ryan Brasier,37,CHC,-0.2,0,1,4.205369459397913,28,1,0,0,0,50.0,43.822725277932946,13,23.36316366332174,5.908972429782638,18.42401609913775,41.83751183689258,0,0,0,1.2449348275414138,2026,rhp,6,"$4,500,000 ",Pitcher,NL,Central,200.724646099102,['CHC'],['NL'],26.0,85.0,50.0,"[2023, 2024, 2025]",Trend,193.82272527793293,0,0,0.29327536890889244,62.24674137707069,150.0,7.5802407634668105,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.8111076368768848
17770559414593068878539610089223468705,Taylor Clarke,32,KCR,1.0,1,1,3.983344932392437,51,0,0,0,1,55.3333,50.76278210494638,20,24.49018001639449,7.056512575984059,19.423176830353057,51.04966269193321,0,0,5,1.2684217087233083,2026,rhp,4,"$1,250,000 ",Pitcher,AL,Central,234.5709468041961,['KCR'],['AL'],55.3333,161.0,55.3333,"[2023, 2025]",Trend,218.76278210494638,0,0,0.297164103099526,70.18595893529944,165.9999,4.631095273241166,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.15915266184937094
91710664875015411721864630070497482730,Jordan Romano,32,PHI,-1.7,2,4,3.985168209784065,49,0,0,0,8,50.0,45.88208248586868,40,22.139823387689248,6.375891419699757,17.698206344282667,46.70927285642444,0,1,0,1.2716057766030269,2026,rhp-c,4,"$7,750,000 ",Pitcher,NL,East,212.16347257060875,['PHI'],['NL'],42.66660000000001,129.0,50.0,"[2023, 2024, 2025]",Trend,195.8820824858687,0,0,0.29768799910516675,63.580288830151346,150.0,4.358781404696966,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.743242224298465
123105302166504978218494850833385207637,Jorge López,32,WSN,-0.5,6,0,3.957320871059107,26,0,0,0,1,50.0,45.81753571808429,18,21.98511595032837,6.3263861337930205,17.662128191992743,45.78082180898113,0,0,3,1.2695932782015407,2026,rhp,5,"$2,000,000 ",Pitcher,NL,East,212.240238312587,['WSN'],['NL'],24.6666,85.0,50.0,"[2023, 2024, 2025]",Trend,195.8175357180843,0,0,0.29735696013094837,63.47966391007703,150.0,8.210756304233731,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.0791420654349808
95235425441791148630106056886633446281,Huascar Brazobán,35,NYM,0.6,5,2,2.747991087886225,52,3,0,0,2,63.0,54.356994813754056,29,19.235937615203575,6.301460284469705,27.830089367620324,55.44621081695154,0,0,2,1.3045568917678474,2026,,740000,,,NL,East,252.79710873023134,['NYM'],['NL'],63.0,187.0,63.0,"[2023, 2024, 2025]",Trend,243.35699481375406,0,0,0.30306415377218454,82.18708418137439,189.0,5.2151362342572005,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.40768388935552846
136255581644175373248675578805275077359,Steven Okert,33,HOU,1.5,3,2,2.765878651521381,68,1,0,0,1,71.6666,63.22519783699913,25,22.02456877412469,8.76482339724245,25.960900093877402,71.52405939128249,0,0,0,1.2444583380664986,2026,lhp,3,"$1,062,500 ",Pitcher,AL,West,298.7690056913292,['HOU'],['AL'],71.6666,178.0,71.6666,"[2023, 2024, 2025]",Trend,283.22519783699914,0,0,0.29319603090588786,89.18609793087653,214.9998,4.473322028395243,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.5705887765414861
336322892932969190580330879597796527542,Devin Williams,30,NYY,-0.3,4,6,3.90504401043366,67,0,0,0,18,62.0,53.422605226768425,37,26.901414294098547,7.737881681245306,21.935297903238176,60.97352166775288,0,0,4,1.2154500504839776,2026,rhp-c,4,"$7,000,000 ",Pitcher,AL,East,264.7139184064437,['NYY'],['AL'],62.0,145.0,62.0,"[2023, 2024, 2025]",Trend,239.42260522676844,0,0,0.28833221504888457,75.3579031300066,186.0,3.9008642258209942,0,100,Active,0,0,0,0,0.0,0,0,0.0,-2.228196843492742
256863365838794783682836070059579556842,Aaron Bummer,31,ATL,0.1,3,2,2.751649313604283,42,2,0,0,0,54.3333,50.99849383076089,27,16.611798627872844,5.331062312530719,19.505476500633783,56.03148318260356,0,0,1,1.2976198819397067,2026,lhp,5,"$5,500,000 ",Pitcher,NL,East,236.72559445862194,['ATL'],['NL'],54.3333,174.0,54.3333,"[2023, 2024, 2025]",Trend,215.99849383076088,0,0,0.30193919369016725,70.50397033139467,162.9999,5.559615960271302,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.3280269589545095
181406063199932329241342542433339978046,Aroldis Chapman,37,BOS,3.5,5,3,2.63305329109997,67,0,0,0,32,61.3333,49.385880530389876,9,17.943760824335758,5.94961220597445,25.829250393405037,72.161350394102,0,0,6,1.2263343228522665,2026,lhp,13,"$10,500,000 ",Pitcher,AL,East,239.63290165242174,['BOS'],['AL'],61.3333,127.0,61.3333,"[2023, 2024, 2025]",Trend,235.38588053038987,0,0,0.2901650056933117,75.21513092379492,183.9999,3.8688810585641034,0,100,Active,0,0,0,0,0.0,0,0,0.0,1.082230386672654
108950439323587289266071383962551697666,Ian Hamilton,30,NYY,0.2,2,1,3.9174390580293292,36,1,0,0,0,50.0,44.38800439551786,20,21.763550322385164,6.239297117188645,17.689044122441018,47.51697110972513,0,0,2,1.2415409703591775,2026,rhp,1,"$923,050 ",Pitcher,AL,East,213.95580076005268,['NYY'],['AL'],40.0,107.0,50.0,"[2023, 2024, 2025]",Trend,194.38800439551787,0,0,0.29270988516563656,62.07704851795888,150.0,5.891029125498857,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.23503739006700214
80813307795848857423560300692107894304,Dauri Moreta,29,PIT,0.3,1,1,3.9952064507419136,18,0,0,0,0,50.0,44.983779016465554,8,22.19559139301063,6.336196356525499,17.512916591039513,47.397472226853324,0,0,0,1.2499339121501014,2026,rhp,1,"$755,000 ",Pitcher,NL,Central,214.11129856843755,['PIT'],['NL'],16.6666,47.0,50.0,"[2023, 2025]",Trend,194.98377901646555,0,0,0.29410667035943205,62.49669560750507,150.0,11.805371978194726,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.012309857022864135
64242068012141389614317264635713903507,Ryan Weathers,25,MIA,0.6,2,2,2.6877626361167812,8,8,0,0,0,50.0,47.42538420924993,20,14.93201464509323,7.406824068902444,17.292828775359872,44.29975548581954,0,0,1,1.294364259692196,2026,lhp-s,1,"$752,600 ",Pitcher,NL,East,220.22880813013833,['MIA'],['NL'],38.3333,116.0,50.0,"[2023, 2024, 2025]",Trend,197.42538420924993,0,0,0.3014099832753757,64.7182129846098,150.0,26.839776623076226,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.2770991081834023
37472161338607329880532779617933003736,Andrew Nardi,25,MIA,0.2,3,2,3.9717136629152954,59,0,0,0,0,50.0,45.22093932489958,29,22.065075905084974,6.398661935309262,17.565614480257864,48.29926039671288,0,0,1,1.2557310761031488,2026,lhp,1,"$754,000 ",Pitcher,NL,East,214.8818643261685,['MIA'],['NL'],49.66660000000001,124.0,50.0,"[2023, 2024]",Trend,195.22093932489958,0,0,0.2950682394276158,62.786553805157446,150.0,3.6065517594094483,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
187988688581533910993682697258307551562,José Leclerc,31,ATH,0.0,0,1,3.935418932097053,10,0,0,0,0,50.0,44.261238658300556,6,21.863438511650298,6.311692800179049,17.800632242564777,47.626241603311506,0,1,1,1.2412374180173067,2026,rhp-c,7,"$6,250,000 ",Pitcher,AL,West,213.20206847887096,['ATH'],['AL'],9.0,32.0,50.0,"[2023, 2024, 2025]",Trend,194.26123865830056,0,0,0.2926592632481207,62.06187090086533,150.0,21.206187090086534,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.20683880945714678
183057109824852847784996540943391426210,A.J. Puk,30,ARI,0.2,0,0,3.9175341387590548,8,0,0,0,4,50.0,45.093377484575186,3,21.764078548661416,6.358070084026503,17.435875969749244,48.24317196374424,0,0,1,1.2505850690864886,2026,lhp-s,3,"$1,800,000 ",Pitcher,NL,West,213.69706336710345,['ARI'],['NL'],8.0,21.0,50.0,"[2023, 2024, 2025]",Trend,195.09337748457517,0,0,0.29421480778768583,62.52925345432443,150.0,26.566156681790552,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.09743696643104396
213680765675821187927516195539723911353,Josh Hader,31,HOU,2.3,6,2,2.610307447017723,48,0,0,0,28,52.66660000000001,44.33027814665874,16,15.275113132122625,6.354483248372227,18.725014484420576,66.9351085785819,0,0,2,1.197253907240629,2026,lhp-c,6,"$19,000,000 ",Pitcher,AL,West,219.28922120508054,['HOU'],['AL'],52.66660000000001,113.0,52.66660000000001,"[2023, 2024, 2025]",Trend,207.33027814665874,0,0,0.2852469575822567,63.05529263107932,157.99980000000002,4.605314429814153,0,100,Active,0,0,0,0,0.0,0,0,0.0,1.0507762059625618
336470118367647348602238888857509673791,Joe Jiménez,29,ATL,1.8,1,5,3.928430287569124,69,0,0,0,3,68.6666,61.49359362783153,22,29.972439020488228,8.650755440475736,23.890236116584695,65.81345917176267,0,0,0,1.243455038467264,2026,rhp,6,"$8,000,000 ",Pitcher,NL,East,293.61463231606865,['ATL'],['NL'],68.6666,173.0,68.6666,"[2023, 2024]",Trend,272.4935936278315,0,0,0.29302891799141106,85.38382974441623,205.9998,4.222951155716177,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
250941546083540963618560889131232468295,Drew Smith,30,NYM,0.2,1,1,3.9991981589223697,19,0,0,0,2,50.0,45.432641164971294,7,22.21776754956872,6.362701804474612,17.589103492366377,47.08812012328452,0,0,3,1.2604348931467535,2026,rhp,5,"$2,225,000 ",Pitcher,NL,East,214.19025233758825,['NYM'],['NL'],17.6666,48.0,50.0,"[2023, 2024]",Trend,195.4326411649713,0,0,0.295846533219945,63.02174465733767,150.0,11.211670771438826,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
315621264950657534244855962700542065130,Cody Bradford,26,TEX,1.1,6,3,3.9215995117048403,14,13,0,0,0,76.33329999999998,69.9276769158217,32,33.26095911186878,9.816677295966779,26.2556242756695,71.47080530334794,0,0,1,1.2600437972875695,2026,lhp,740000,"$748,500 ",Pitcher,AL,West,326.36052998237534,['TEX'],['AL'],76.33329999999998,224.0,76.33329999999998,"[2023, 2024]",Trend,300.92767691582173,0,0,0.29578188799135285,96.18330119149121,228.99989999999994,23.22737151367794,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
211542782352590288293367682701832087940,Mason Englert,25,TBR,0.3,0,1,3.955014511335836,29,0,0,0,0,50.0,47.04254101535144,20,21.972302840754644,6.460267687909404,17.430666863897635,46.8718447504101,0,0,2,1.2894641575849815,2026,rhp,1,,Pitcher,AL,East,215.25110865252648,['TBR'],['AL'],44.66660000000001,134.0,50.0,"[2023, 2024, 2025]",Trend,197.04254101535145,0,0,0.30061194363982396,64.47320787924907,150.0,7.39562785790514,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.7911052049129266
149266408767052985825954261695453746820,Colin Holderman,29,PIT,-0.8,0,2,3.9210003469264594,24,0,0,0,1,50.0,46.17896241807196,21,21.78333526070255,6.326741456165977,17.667816045107557,47.117023857871246,0,0,3,1.2769355692635904,2026,rhp,1,"$755,000 ",Pitcher,NL,Central,214.5864302041231,['PIT'],['NL'],25.6666,95.0,50.0,"[2023, 2024, 2025]",Trend,196.17896241807196,0,0,0.29856319988553276,63.84677846317952,150.0,8.910282435965813,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.6919624446311006
118897278921610555417341041407828149795,Kyle Nelson,27,ARI,0.1,0,0,4.00321781377043,11,0,0,0,0,50.0,45.7355450080571,5,22.24009896539128,6.424205061950248,17.41998193895308,47.13103217705383,0,0,0,1.2631105389402035,2026,lhp,2,"$757,300 ",Pitcher,NL,West,214.26244604962957,['ARI'],['NL'],10.666599999999997,32.0,50.0,"[2023, 2024]",Trend,195.7355450080571,0,0,0.2962884793632888,63.15552694701018,150.0,19.377775177000924,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
214806180019545875944601383586647352795,Raisel Iglesias,35,ATL,1.3,4,6,2.5898141411907014,70,0,0,0,29,67.33329999999998,55.60703194448751,25,19.375636945892868,7.3054783563751435,22.238911262533794,62.223217956532714,0,0,0,1.1561284417520206,2026,rhp-c,8,"$16,000,000 ",Pitcher,NL,East,260.392578938447,['ATL'],['NL'],67.33329999999998,182.0,67.33329999999998,"[2023, 2024, 2025]",Trend,259.6070319444875,0,0,0.27817437741761736,77.8459432070213,201.99989999999994,3.9977977601003034,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.23913633294850722
161246785053377496460189958535946090510,Génesis Cabrera,28,MIN,-0.5,0,1,2.7964339035203425,40,0,0,0,1,50.0,46.85428511465269,14,15.535743908446348,7.323833349580481,19.183821759190305,46.44702889713223,0,1,3,1.3207621374768599,2026,lhp,4,"$1,512,500 ",Pitcher,AL,Central,217.56525537802744,"['MIN', 'CHC', 'NYM', 'PIT']","['AL', 'NL']",42.6665,141.0,50.0,"[2023, 2024, 2025]",Trend,196.8542851146527,0,0,0.30567804832879053,66.03810687384299,150.0,5.400952671846075,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.06239870780548551
281308647596619219454451892592753068396,Giovanny Gallegos,32,STL,-0.3,2,1,4.02187643691702,21,0,0,0,1,50.0,46.094523455662184,15,22.343757982872333,6.397884811675565,17.544071163552914,46.42728452475535,0,0,1,1.2727718923843019,2026,rhp,5,"$5,750,000 ",Pitcher,NL,Central,212.6817516579711,['STL'],['NL'],20.6666,65.0,50.0,"[2023, 2024]",Trend,196.09452345566217,0,0,0.2978796725968132,63.6385946192151,150.0,10.173266410438814,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
234451865051975408665258495916194219214,Brooks Raley,37,NYM,0.7,3,1,4.195887276455203,30,0,0,0,0,50.0,42.70072465261278,7,23.310484869195573,5.986704521863664,18.42229590350229,42.83424293228471,0,0,0,1.2224604111223014,2026,lhp,4,"$6,500,000 ",Pitcher,NL,East,203.29871821328265,['NYM'],['NL'],25.6666,68.0,50.0,"[2023, 2024, 2025]",Trend,192.7007246526128,0,0,0.2895137649845673,61.123020556115065,150.0,7.037434018537169,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.258629111297767
278737764744115528006254524962514999809,Gabe Speier,30,SEA,1.4,4,3,3.9112685364789117,76,0,0,0,0,62.0,54.93183236473842,19,26.94429436241028,7.818579260981014,21.476076936395586,59.75432581797507,0,0,1,1.232385633889258,2026,lhp,2,"$753,300 ",Pitcher,AL,West,264.80853234354583,['SEA'],['AL'],62.0,152.0,62.0,"[2023, 2024, 2025]",Trend,240.93183236473843,0,0,0.2911799019497153,76.407909301134,186.0,3.4527356486991314,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.8170857323816314
244568057421875223814453040584099433986,Jordan Weems,31,WSN,-1.0,1,1,3.987822861286804,41,0,0,0,0,50.0,44.792924813085655,35,22.154571451593355,6.388390227707761,17.739254825022677,46.652778515205675,0,0,1,1.2506435927621666,2026,rhp,2,"$773,500 ",Pitcher,NL,East,213.5176468166937,['WSN'],['NL'],41.66660000000001,141.0,50.0,"[2023, 2024]",Trend,194.79292481308565,0,0,0.2942245251734854,62.53217963810833,150.0,5.183711698490447,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
162946823892375004876321321526367062603,Jason Adam,33,SDP,2.4,8,4,2.5474094157981426,65,0,0,0,0,65.33329999999998,55.005084884429216,18,18.492295953907195,6.682246346138482,23.74738559928108,67.51376162196709,0,0,3,1.2053955713810618,2026,rhp,3,"$2,700,000 ",Pitcher,NL,West,265.9342264952361,['SDP'],['NL'],65.33329999999998,179.0,65.33329999999998,"[2023, 2024, 2025]",Trend,253.0050848844292,0,0,0.286630722585083,78.7524704837103,195.99989999999994,4.2269595459032345,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.6976155365548429
142542330636094476205595448049496725406,Wandy Peralta,33,SDP,1.1,6,1,2.742777997180401,71,1,0,0,0,71.6666,62.952120067697,29,21.840619290303216,8.36466211163956,27.709408030516208,58.44503235484378,0,1,1,1.2650457549013516,2026,lhp,6,"$3,350,000 ",Pitcher,NL,West,298.666228033936,['SDP'],['NL'],71.6666,220.0,71.6666,"[2023, 2024, 2025]",Trend,282.952120067697,0,0,0.2966077804552442,90.66152809821321,214.9998,4.305089128143847,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.28169988765259735
164381865426448864535951065442501313210,Mason Thompson,27,WSN,-0.8,1,1,4.007558152956153,14,0,0,0,0,50.0,46.62684562137579,16,22.264211960867517,6.345307894402502,17.552315916716626,46.77255178074442,0,0,0,1.2835832307618482,2026,rhp,2,"$749,200 ",Pitcher,NL,East,214.57735306330127,['WSN'],['NL'],10.666599999999997,37.0,50.0,"[2023, 2025]",Trend,196.6268456213758,0,0,0.2996517545273794,64.17916153809242,150.0,15.298511538435173,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.7441012011337522
155134095902507051545714807175152602935,Dominic Leone,32,CHW,-0.7,0,2,4.024109403490891,23,0,0,0,0,50.0,45.376392985697265,17,22.35616335272717,6.410961769846843,17.72886891675663,46.31394527233578,0,0,2,1.2621052380490778,2026,rhp,7,"$1,500,000 ",Pitcher,AL,Central,212.91797577208916,['CHW'],['AL'],19.0,60.0,50.0,"[2023, 2024]",Trend,195.37639298569727,0,0,0.29612249523589657,63.10526190245389,150.0,9.265446169671907,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
211390218978978758709145753688391560237,Alex Young,30,NYM,0.2,0,0,4.005056578399997,14,0,0,0,0,50.0,45.479968749279955,5,22.250314324444428,6.400964392205881,17.50462071748473,46.819974369941086,0,0,0,1.2596917893352937,2026,lhp,3,"$1,160,000 ",Pitcher,NL,East,214.17293846966885,['NYM'],['NL'],13.666599999999997,39.0,50.0,"[2023, 2024]",Trend,195.47996874927995,0,0,0.2957236935519842,62.98458946676469,150.0,15.213184961911765,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
203895854234994557431282508190100866593,Jacob Webb,31,TEX,0.2,5,4,2.6750230567996813,55,0,0,0,1,66.0,58.164222123763686,24,19.616835749864332,7.875534572821559,24.42487503455787,64.60178236182554,0,0,0,1.2513499569442659,2026,rhp,3,"$1,000,000 ",Pitcher,AL,West,280.76302795304696,['TEX'],['AL'],66.0,191.0,66.0,"[2023, 2024, 2025]",Trend,256.1642221237637,0,0,0.29434179016485773,82.58909715832155,198.0,5.10161994833312,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.5905894713883315
267106722373942900742118158849323378758,Tim Mayza,33,PHI,0.0,0,0,4.039326913257333,15,0,0,0,0,50.0,46.191105567305875,4,22.44070507365185,6.149324690510412,17.831643612620727,44.69601618452212,0,0,1,1.2804549835985322,2026,lhp,4,"$3,590,000 ",Pitcher,NL,East,209.08686219996162,"['PIT', 'PHI']",['NL'],16.6666,54.0,50.0,"[2023, 2024, 2025]",Trend,196.19110556730587,0,0,0.29913992519600513,64.0227491799266,150.0,14.268183278661775,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.26546792075491366
281180447616686758002000349084744548559,Cionel Pérez,29,BAL,-0.6,0,0,3.9305436912426366,19,0,0,0,0,50.0,46.26008240986839,22,21.836353840236868,6.20611231620011,17.840241556580324,46.64720476291492,0,1,1,1.2820064793289743,2026,lhp,3,"$1,200,000 ",Pitcher,AL,East,214.86242959709693,['BAL'],['AL'],21.6666,74.0,50.0,"[2023, 2024, 2025]",Trend,196.2600824098684,0,0,0.2993938672250387,64.10032396644871,150.0,11.268438103497301,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.5406809278466223
68783290729294304371276032302332172297,Steven Wilson,30,CHW,1.2,2,2,3.908927637976853,59,0,0,0,2,55.3333,49.33460638238068,21,24.032651741162734,7.107021872704522,19.738969368806853,52.09612958131514,0,0,2,1.2483183860566338,2026,rhp,2,"$751,900 ",Pitcher,AL,Central,237.00256609393497,['CHW'],['AL'],55.3333,168.0,55.3333,"[2023, 2024, 2025]",Trend,217.33460638238068,0,0,0.29383823730201764,69.07357575118753,165.9999,3.98429619917267,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.4924859951827041
50043701786030109339717254262301278916,Jared Shuster,26,CHW,-0.4,0,0,3.9125522914153352,12,2,0,0,0,50.0,47.36304001041682,15,21.736401618974085,6.341312327570667,17.673106840941543,45.959057878089624,0,0,1,1.3007229370271671,2026,lhp-s,740000,,Pitcher,AL,Central,214.8208286017213,['CHW'],['AL'],15.666599999999997,64.0,50.0,"[2023, 2024, 2025]",Trend,197.36304001041682,0,0,0.3024428581131244,65.03614685135835,150.0,17.919678904279863,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.8637586526699053
340222600927054500676940308877922529363,Sam Hentges,27,CLE,0.4,0,0,3.9938667605632854,25,0,0,0,0,50.0,45.603391452058716,8,22.188148669796032,6.3240159207890265,17.43876580917288,47.116955158022144,0,0,0,1.2608431452246318,2026,lhp,2,"$1,162,500 ",Pitcher,AL,Central,214.1446377598859,['CLE'],['AL'],23.6666,62.0,50.0,"[2023, 2024]",Trend,195.6033914520587,0,0,0.295914001583872,63.042157261231594,150.0,8.521686290449264,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
5366265342488385391485863904847104576,Jeff Hoffman,32,TOR,0.5,9,7,2.5968663986049556,71,0,0,0,33,68.0,57.98211759015451,34,19.62076834501522,7.789827496671299,23.588871687247597,78.20304302801895,0,0,2,1.1995733717265016,2026,rhp-s,5,"$2,200,000 ",Pitcher,AL,East,280.40102252640276,['TOR'],['AL'],68.0,178.0,68.0,"[2023, 2024, 2025]",Trend,261.98211759015453,0,0,0.28564172251462316,81.5709892774021,204.0,4.022126609540875,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.07265865910831854
92052007861189981098472017308678458238,Daniel Lynch IV,28,KCR,1.3,6,2,2.7410341274410515,57,2,0,0,1,67.6666,60.64534097594144,24,20.608495543100293,8.79648128185003,23.176839659720752,55.03852951148151,0,0,1,1.23875265841142,2026,lhp-s,2,,Pitcher,AL,Central,288.86511443362537,['KCR'],['AL'],67.6666,230.0,67.6666,"[2023, 2024, 2025]",Trend,268.64534097594145,0,0,0.29224461964140036,83.82218063566219,202.9998,5.031964572555476,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.7140260735763251
40665307994508549884098068825551439822,Josh Sborz,30,TEX,0.0,2,2,4.005263482854885,17,0,0,0,0,50.0,45.4335447532007,8,22.25146379363825,6.3707294028323425,17.451449577270385,47.18930946132044,0,0,2,1.2576998866094218,2026,rhp,3,"$1,025,000 ",Pitcher,AL,West,214.01400322936195,['TEX'],['AL'],16.333300000000005,48.0,50.0,"[2023, 2024]",Trend,195.4335447532007,0,0,0.29539420816505196,62.88499433047109,150.0,12.52264672532183,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
146492980749754524368020242582903540573,Chase Silseth,25,LAA,0.4,0,0,4.014649365068598,10,0,0,0,0,50.0,45.22318033016152,2,22.30360758371443,6.409245165796859,17.582295671183687,47.323624110260226,0,0,1,1.2561095200269041,2026,rhp-s,740000,"$750,000 ",Pitcher,AL,West,214.91441312800524,['LAA'],['AL'],11.0,31.0,50.0,"[2023, 2025]",Trend,195.2231803301615,0,0,0.2951309204136655,62.805476001345205,150.0,21.28054760013452,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.19230916217601887
144453105158574036755332787108926940291,Brent Honeywell Jr.,29,LAD,0.5,1,1,3.9887284007410027,18,1,0,0,1,50.0,45.34136225442456,11,22.159602226338905,6.377443264311132,17.48030215692535,46.47499557370598,0,1,2,1.2564332882269982,2026,,740000,,,NL,West,214.18627116364388,['LAD'],['NL'],34.3333,117.0,50.0,"[2023, 2024]",Trend,195.34136225442455,0,0,0.29518453671110184,62.821664411349914,150.0,11.82342580063055,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
138475624306090295288577336478728566609,Robert Stephenson,32,LAA,0.3,2,0,4.027341332839884,12,0,0,0,0,50.0,44.540656071858876,4,22.374118515777138,6.3450744092834634,17.53544101298475,46.874223836617915,0,1,1,1.2415219416968726,2026,rhp,6,"$11,000,000 ",Pitcher,AL,West,212.80144927341186,['LAA'],['AL'],10.0,28.0,50.0,"[2023, 2025]",Trend,194.54065607185888,0,0,0.29270671206293153,62.076097084843624,150.0,17.673008090403638,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.08290731914991611
247380539882959435750566849506943204614,Shawn Armstrong,34,TEX,1.5,4,3,2.588276482404619,71,2,0,0,9,74.0,62.87154498546745,21,21.28138441088242,7.16968461248237,24.956650897874287,66.99898316678966,0,0,3,1.1868675119370504,2026,rhp,5,"$2,050,000 ",Pitcher,AL,West,297.0704922445009,['TEX'],['AL'],74.0,194.0,74.0,"[2023, 2024, 2025]",Trend,284.87154498546744,0,0,0.2834738640650101,87.82819588334173,222.0,4.36377740680763,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.526485838290621
301686074221959355781018839691697590264,Ronel Blanco,31,HOU,0.7,3,4,2.327096171567675,9,9,0,0,0,50.0,43.80440649792403,22,12.92831206426486,7.055471178499604,20.40863656913865,48.72988478610898,0,0,0,1.2842608613412534,2026,rhp-s,740000,"$749,800 ",Pitcher,AL,West,214.50601877986583,['HOU'],['AL'],48.3333,134.0,50.0,"[2023, 2024, 2025]",Trend,193.80440649792402,0,0,0.29976252681756543,64.21304306706267,150.0,23.80144922967363,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.1600064273333187
187990449405954583574668306437986670196,George Soriano,26,MIA,-1.0,2,0,3.9492007222340515,24,0,0,0,1,50.0,45.83310035978363,36,21.940004012411396,6.477275806694687,17.648681282866125,47.046379511598445,0,1,3,1.269635632852995,2026,rhp,740000,"$746,000 ",Pitcher,NL,East,214.53695827492118,['MIA'],['NL'],36.66660000000001,122.0,50.0,"[2023, 2024, 2025]",Trend,195.83310035978363,0,0,0.29736393032784797,63.48178164264975,150.0,8.895074235110407,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.5885421713439707
