Hashcode,Player,Age,Team,WAR,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,SO,HBP,BK,WP,WHIP,Season,Pos'n,Salary,2024 ,Role,League,Division,Player_Season_Key,PA,IP_Dec,BIP,IP_True,Years_Included,Projection_Method,AB,Projection_Trusted,2B,3B,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,BS,HLD,E,Age_Adjustment,Injury_Rate_Adj,Injury_Perf_Adj,Streak_Adjustment,Def_WAR
2182235069590252262490529840109457222,Josh Winckowski,27,BOS,-0.1,0,1,2.681646347443942,6,0,0,0,0,50.0,46.616215790818714,7,14.898035263577453,6.158662666614161,17.5684592390642,45.7948570922619,0,0,0,1.2836935005976582,2026,rhp,1,"$760,000 ",Pitcher,AL,East,2182235069590252262490529840109457222_2025,217.25165378904393,11.666599999999997,38.0,50.0,"[2023, 2024, 2025]",Trend,196.61621579081873,True,0,0,0.29966978272804956,64.18467502988291,150.0,35.69744583831382,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.40136602477431615
165973222536786799942551195986239650606,Chris Stratton,34,KCR,-0.4,0,0,2.8105013631792044,12,0,0,0,0,50.0,44.29151112642696,17,15.61389646210669,5.593398489578522,18.646124472759613,42.06435518916909,0,0,0,1.2587527119837316,2026,rhp,6,"$3,500,000 ",Pitcher,AL,Central,165973222536786799942551195986239650606_2025,202.85887079660424,17.0,64.0,50.0,"[2023, 2023, 2024, 2025]",Trend,194.29151112642697,True,0,0,0.29556839692563486,62.93763559918658,150.0,17.744802966598883,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.6068353352229203
75237052032439503375884230566440349323,Gavin Williams,25,CLE,3.8,12,5,2.137006108375264,31,31,0,0,0,171.01993199999995,153.28723860258896,62,40.60784881532468,20.325958508183923,69.21075555992653,173.24301236685685,0,1,9,1.3010062134892881,2026,rhp-s,740000,"$742,100 ",Pitcher,AL,Central,75237052032439503375884230566440349323_2025,745.9236905964774,167.66659999999996,463.0,171.01993199999995,"[2023, 2024, 2025]",Trend,666.287238602589,True,0,0,0.3024888012039903,222.49799416251548,513.0597959999999,23.727670650403724,0,100,Active,0,0,0,0,0.0,0,0,0.0,2.0430992650754867
229644719473713669896255630335021699499,Dakota Hudson,29,COL,-0.9,2,12,2.7700215094452476,18,18,0,0,0,89.0,85.52375929255503,66,27.392434926736335,10.913979869407868,34.76637317699214,61.86711245430412,0,0,3,1.3515745221297433,2026,rhp-s,4,"$1,500,000 ",Pitcher,NL,West,229644719473713669896255630335021699499_2024,392.7208004819289,89.0,322.0,89.0,"[2023, 2024]",Trend,352.52375929255504,True,0,0,0.3105943642367538,120.29013246954716,267.0,21.5161184705304,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
63553623091417037624609522426891173684,Bailey Falter,28,KCR,-0.7,0,2,2.1144960128877823,4,2,0,0,0,50.0,49.4031617750266,15,11.74720007159879,7.501965286711562,15.67606492228602,37.68200893848934,0,0,1,1.3015845339462524,2026,lhp-s,1,"$755,000 ",Pitcher,AL,Central,63553623091417037624609522426891173684_2025,215.2689001385633,12.0,45.0,50.0,"[2023, 2023, 2024, 2025, 2025]",Trend,199.4031617750266,True,0,0,0.30258257711192416,65.07922669731262,150.0,53.76980667432815,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.2160516596567712
198539250727774831789062145471364385253,Tarik Skubal,28,DET,6.6,13,6,1.7329716946273865,31,31,1,1,0,199.23996599999998,162.85434250595557,55,38.364135724058094,18.966924029685078,54.28398490785159,235.5751766505212,0,2,3,1.0898331884568138,2026,lhp-s,3,"$2,650,000 ",Pitcher,AL,Central,198539250727774831789062145471364385253_2025,811.2664961714785,195.33329999999998,491.0,199.23996599999998,"[2023, 2024, 2025]",Trend,761.8543425059556,True,0,0,0.2664737504533852,217.13832741380716,597.719898,26.285749206897002,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.27541068550375236
15139010278866861580063430250264930457,Brandon Bielak,28,HOU,-0.1,0,0,3.953544009104342,10,0,0,0,0,50.0,46.63036387909347,11,21.964133383913012,6.380243160536507,17.483139772735722,46.35368850630882,0,0,1,1.282270073036584,2026,rhp-s,2,"$765,000 ",Pitcher,AL,West,15139010278866861580063430250264930457_2024,214.2285682870651,17.333300000000005,67.0,50.0,"[2023, 2024]",Trend,196.63036387909347,True,0,0,0.2994369928021187,64.11350365182919,150.0,21.41135036518292,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
184181882717247946182049970616010601877,Michael Tonkin,35,MIN,0.2,2,1,2.7027473317289874,21,0,0,0,0,50.0,43.76174391091278,13,15.015262954049929,5.752042362062888,18.190023576855925,42.833607301511165,0,0,1,1.239035349755374,2026,rhp,3,"$1,000,000 ",Pitcher,AL,Central,184181882717247946182049970616010601877_2025,199.16266920008172,24.0,78.0,50.0,"[2023, 2024, 2024, 2024, 2025]",Trend,193.76174391091277,True,0,0,0.29229181819087124,61.951767487768706,150.0,10.092941308941366,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.09657798959575697
275431993152000760142441073976286479142,Matt Manning,26,DET,0.1,0,1,3.9425455456564165,5,5,0,0,0,50.0,45.27009393381974,15,21.903030809202313,6.355807972787762,17.344260106894307,46.19959362208913,0,0,1,1.252287080814281,2026,rhp-s,2,,Pitcher,AL,Central,275431993152000760142441073976286479142_2024,213.7475584007087,27.6666,91.0,50.0,"[2023, 2024]",Trend,195.27009393381974,True,0,0,0.2944973039248511,62.61435404071405,150.0,42.522870808142805,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
310422633596450801719980541378830783256,Tanner Scott,30,LAD,-0.6,1,4,2.460835067773015,61,0,0,0,23,57.0,49.42190655279442,33,15.58528876256243,5.084132526649744,21.354587281818528,64.88236734925384,0,0,2,1.2416928742914553,2026,lhp-c,5,"$5,700,000 ",Pitcher,NL,West,310422633596450801719980541378830783256_2025,239.90932889347724,57.0,169.0,57.0,"[2023, 2024, 2024, 2025]",Trend,220.4219065527944,True,0,0,0.2927352147104406,70.77649383461295,171.0,3.96354907925595,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.1085393919565893
131282255936028617710568882106588262506,Max Fried,31,NYY,4.5,19,5,1.8023234294876431,32,32,0,0,0,199.23996599999998,173.21248529735445,73,39.89942875690238,18.87245143526052,63.2868851586484,193.76267382905826,0,1,8,1.1870076832677379,2026,lhp-s,5,"$15,000,000 ",Pitcher,AL,East,131282255936028617710568882106588262506_2025,835.1510302617817,195.33329999999998,571.0,199.23996599999998,"[2023, 2024, 2025]",Trend,772.2124852973544,True,0,0,0.28349785170237407,236.49937045600285,597.719898,26.069352139250086,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.6468115367184701
272107220299749449656412613606428674421,Cole Irvin,30,BAL,-0.5,6,5,2.673722365876508,25,16,0,0,1,107.33329999999998,102.7195639920272,66,31.886604979259214,14.625447622950897,34.696441913741914,92.6303809280631,0,0,1,1.2802737445487014,2026,lhp-s,3,"$2,000,000 ",Pitcher,AL,East,272107220299749449656412613606428674421_2024,464.04302599899665,107.33329999999998,377.0,107.33329999999998,"[2023, 2024]",Trend,426.7195639920272,True,0,0,0.29911024877304654,137.4160059057691,321.9998999999999,18.376636236230762,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
299267454051472218522837712762345813163,Bryse Wilson,27,CHW,-0.7,0,2,2.4561998909770653,20,5,0,0,0,50.0,47.03413430927337,37,13.645554949872585,7.323198046857972,16.613845452697145,40.755901766245564,0,0,0,1.2729595952394104,2026,rhp-s,3,"$1,025,000 ",Pitcher,AL,Central,299267454051472218522837712762345813163_2025,215.3845129347746,47.3333,183.0,50.0,"[2023, 2024, 2025]",Trend,197.03413430927338,True,0,0,0.2979105153855516,63.64797976197052,150.0,10.682398988098527,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.22717319347056192
287305341635649742146436579108131250459,Ian Gibaut,31,CIN,0.2,0,1,3.9618469832668683,25,0,0,0,0,50.0,45.64310135305382,13,22.01026101814927,6.301721108094471,17.459691712845775,46.27805109150121,0,0,0,1.262055861317992,2026,rhp,2,"$760,000 ",Pitcher,NL,Central,287305341635649742146436579108131250459_2025,213.07436860759253,25.333300000000005,87.0,50.0,"[2023, 2025]",Trend,195.64310135305382,True,0,0,0.2961143406805831,63.1027930658996,150.0,8.524111722635984,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.03401374004482166
71911684506308984172711031248244607845,Jose Quintana,36,MIL,1.4,11,7,2.0633072543869684,24,24,0,0,0,131.66659999999996,114.93842828717746,65,30.1854056600519,13.582270675825912,51.74105895886301,90.4832809781128,0,1,1,1.2659207972715976,2026,,740000,,,NL,Central,71911684506308984172711031248244607845_2025,501.2397068943712,131.66659999999996,431.0,131.66659999999996,"[2023, 2024, 2025]",Trend,514.9384282871774,True,0,0,0.29675206302031126,166.67948724604048,394.9997999999999,23.403303635251678,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.5490773605802322
166676236082176486589492820409174402274,Justin Lawrence,30,PIT,1.0,1,0,2.7734456816808235,17,0,0,0,0,50.0,45.394366855251334,1,15.408031564893463,5.126816836176669,20.079945846602236,48.30107381239304,0,0,2,1.3094862540370713,2026,rhp,1,"$745,000 ",Pitcher,NL,Central,166676236082176486589492820409174402274_2025,218.34016708762562,17.6666,41.0,50.0,"[2023, 2024, 2025]",Trend,195.39436685525135,True,0,0,0.3038613367916794,65.47431270185356,150.0,12.674959570697268,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.343933922271189
195734041289364785730944137546325439895,Alec Marsh,26,KCR,0.8,9,9,2.6254357929111514,26,25,0,0,0,129.0,122.05756669234123,70,37.63124636505984,20.11909344324318,47.14301539873995,133.59975170097343,0,1,3,1.3116324193107067,2026,rhp,740000,"$744,750 ",Pitcher,AL,Central,195734041289364785730944137546325439895_2024,569.8476184639707,129.0,398.0,129.0,"[2023, 2024]",Trend,509.0575666923412,True,0,0,0.304207847922341,169.20058209108117,387.0,21.3923300804262,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
207398104415010591594288753067481785678,Tyler Rogers,34,NYM,0.7,0,3,2.4280340359051804,28,0,0,0,0,50.0,44.207324937839786,9,13.489077977251002,4.888970931019173,14.01107297426633,35.85136442815792,0,0,0,1.1643679582421222,2026,rhp,4,"$3,200,000 ",Pitcher,NL,East,207398104415010591594288753067481785678_2025,197.86468993002043,27.333300000000005,100.0,50.0,"[2023, 2024, 2025, 2025]",Trend,194.2073249378398,True,0,0,0.27960256392272054,58.21839791210611,150.0,7.43637135400379,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.4006734582430356
58370180558716834809092857970120258580,Yennier Cano,31,BAL,-0.4,3,7,2.5786365634793755,65,0,0,0,2,58.0,52.90859851513224,36,16.617880075755977,6.3115419310528225,19.061818091460417,54.766497204503864,0,1,2,1.2408692518378046,2026,rhp,1,"$752,300 ",Pitcher,AL,East,58370180558716834809092857970120258580_2025,245.45377418342102,58.0,186.0,58.0,"[2023, 2024, 2025]",Trend,226.90859851513224,True,0,0,0.2925978562767685,71.97041660659266,174.0,3.784160255486041,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.1546931044860422
20029309935655136375437088425248319702,Emmanuel Clase,27,CLE,0.7,5,3,2.5347523206713687,48,0,0,0,24,50.0,43.64782115356106,20,14.081957337063159,4.522243995457247,15.307587525709657,45.84963861261691,0,0,4,1.1791081735854143,2026,rhp-c,3,"$2,900,000 ",Pitcher,AL,Central,20029309935655136375437088425248319702_2025,209.06110706672783,47.3333,145.0,50.0,"[2023, 2024, 2025]",Trend,193.64782115356107,True,0,0,0.2821434920105964,58.95540867927072,150.0,4.35323768081814,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.7827287490261174
149887735043030945657754540335341399262,Trevor Richards,31,MIN,0.1,0,1,3.914955274692031,10,0,0,0,1,50.0,43.999092842911736,6,21.749751526066838,6.357633973331205,17.75891721768025,47.61146900057961,0,0,7,1.2351602012118397,2026,rhp-s,5,"$2,150,000 ",Pitcher,AL,Central,149887735043030945657754540335341399262_2024,212.9675507980937,13.0,36.0,50.0,"[2023, 2024, 2024]",Trend,193.99909284291175,True,0,0,0.2916442690546661,61.758010060591985,150.0,21.175801006059196,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
111586726567496391176140997752779843550,Bryan Abreu,28,HOU,2.6,3,4,2.4114309314641003,70,0,0,0,7,71.0,61.60520352448348,18,19.02351068155012,7.6712076131805915,26.993613365971335,88.30588605885049,0,0,4,1.2478706604289411,2026,rhp,3,"$1,750,000 ",Pitcher,AL,West,111586726567496391176140997752779843550_2025,300.4823366320188,71.0,163.0,71.0,"[2023, 2024, 2025]",Trend,274.6052035244835,True,0,0,0.2937638078422411,88.59881689045481,213.0,4.308554527006497,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.17864196596440385
143549808951592120318052295691529602669,Julian Merryweather,33,CHC,-0.5,0,1,4.029002286849359,21,0,0,0,0,50.0,45.38462565681569,13,22.383346038051993,6.160982389311245,18.008636056286797,45.62480465752126,0,0,1,1.2678652342620498,2026,rhp,3,"$1,175,000 ",Pitcher,NL,Central,143549808951592120318052295691529602669_2025,209.14499233543648,18.6666,64.0,50.0,"[2023, 2024, 2025]",Trend,195.3846256568157,True,0,0,0.2970724623832398,63.39326171310249,150.0,10.161583891100118,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.6133309013693748
331469473048646354264163414444221166241,Garrett Whitlock,29,BOS,2.4,7,3,2.7045620529934578,62,0,0,0,1,72.0,65.38313041220505,21,21.636496423947662,7.34527822127931,23.74981465072253,71.27005944553318,0,0,3,1.2379575703184384,2026,rhp-s,3,"$3,500,000 ",Pitcher,AL,East,331469473048646354264163414444221166241_2025,308.2198835243238,72.0,184.0,72.0,"[2023, 2024, 2025]",Trend,281.38313041220505,True,0,0,0.29211183684064557,89.13294506292758,216.0,4.921499113918186,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.2564006354539372
190489715194730848808310901990964465850,Matthew Boyd,34,CHC,2.6,14,8,2.24879794441701,31,31,0,0,0,183.25993199999996,159.42564122701776,69,45.79050648617788,21.392291748950093,61.40861171568807,169.25382010669276,0,0,2,1.205032930726537,2026,,740000,,,NL,Central,190489715194730848808310901990964465850_2025,734.239071861314,179.66659999999996,548.0,183.25993199999996,"[2023, 2024, 2025]",Trend,711.4256412270178,True,0,0,0.28656920185363066,220.83425294270583,549.7797959999999,24.85851770782922,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.9663008408335032
97544967450203118842971527384992245476,Matt Brash,27,SEA,1.0,1,3,3.922228831304923,53,0,0,0,4,50.0,45.10744121535998,15,21.79016017391624,6.239957802956423,17.460072476697736,48.33706801588187,0,0,0,1.2513502738411544,2026,rhp-s,1,"$757,600 ",Pitcher,AL,West,97544967450203118842971527384992245476_2025,213.99207050507698,47.3333,127.0,50.0,"[2023, 2025]",Trend,195.10744121535998,True,0,0,0.2943418427648263,62.567513692057716,150.0,4.010707805510523,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.23828430458167293
153395020375687501035090267943656404287,Bryan Hoeing,28,SDP,0.1,1,0,3.904841814941831,7,0,0,0,0,50.0,45.56502681388656,3,21.69356563856573,6.354189792147576,17.333112133202043,46.286552143743634,0,0,1,1.257962778941772,2026,rhp,1,"$750,500 ",Pitcher,NL,West,153395020375687501035090267943656404287_2025,213.89294331405338,8.0,28.0,50.0,"[2023, 2024, 2024, 2025]",Trend,195.56502681388656,True,0,0,0.2954377114715907,62.898138947088604,150.0,30.414019849584086,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.10256303356895602
8242354106658302875878521472593585918,Joel Payamps,31,MIL,-0.6,0,1,2.788139000133736,28,0,0,0,1,50.0,44.62750742964913,19,15.489661111854089,6.1660049995562884,16.71438162791161,49.14244907928955,0,0,0,1.2268377811512148,2026,rhp,3,"$1,650,000 ",Pitcher,NL,Central,8242354106658302875878521472593585918_2025,210.99784089401638,23.6666,80.0,50.0,"[2023, 2024, 2025]",Trend,194.62750742964914,True,0,0,0.2902495540808465,61.341889057560735,150.0,7.547924609198597,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.9107661306833057
216319948320021416553375343586519018530,Scott McGough,35,ATH,-0.1,0,0,4.1635830756298615,6,0,0,0,0,50.0,44.325923037492814,7,23.131017086832564,6.089141976116119,18.632870643464123,42.713083521999536,0,0,0,1.2591758736191387,2026,rhp,1,"$3,000,000 ",Pitcher,AL,West,216319948320021416553375343586519018530_2025,201.96310751448348,9.0,28.0,50.0,"[2023, 2024, 2025, 2025]",Trend,194.32592303749283,True,0,0,0.2956383842748392,62.95879368095694,150.0,35.49313228015949,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.027348289360134323
82342803696946832163172459235442208348,Carlos Hernández,28,CLE,0.1,0,0,3.8921605871443834,5,0,0,0,0,50.0,45.45301654339359,3,21.623114373024354,6.304205778599818,17.642648999591344,47.208963993827766,0,0,1,1.2619133108596987,2026,rhp,2,"$1,012,500 ",Pitcher,AL,Central,82342803696946832163172459235442208348_2025,214.39276150420562,7.0,22.0,50.0,"[2023, 2024, 2025, 2025, 2025]",Trend,195.45301654339357,True,0,0,0.29609079744635863,63.09566554298493,150.0,42.619133108596984,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.47025074458213356
259433469226093037288252647471339360375,Kyle Finnegan,33,DET,0.8,3,0,2.6367732409289406,16,0,0,0,4,50.0,44.79679380952628,3,14.648740227383005,6.127029494151239,18.297677554573337,43.09487811260528,0,0,1,1.2618894272819923,2026,rhp-c,4,"$5,100,000 ",Pitcher,AL,Central,259433469226093037288252647471339360375_2025,208.26005117809646,18.0,40.0,50.0,"[2023, 2024, 2025, 2025]",Trend,194.79679380952626,True,0,0,0.2960868527475521,63.09447136409962,150.0,13.318404460256225,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.6085393919565891
221214529633192368726716961137042155193,Emilio Pagán,34,CIN,2.0,2,4,2.688172056987573,70,0,0,0,32,68.6666,57.9593097048723,26,20.50973726314921,8.035150628593176,23.819902838030252,63.570613090875426,0,1,1,1.1909605622369905,2026,rhp,6,"$8,000,000 ",Pitcher,NL,Central,221214529633192368726716961137042155193_2025,274.11882060374467,68.6666,168.0,68.6666,"[2023, 2024, 2025]",Trend,268.9593097048723,True,0,0,0.2841736505392684,81.77921254290254,205.9998,4.1111287506128935,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.7456501388246501
316542652231930852069036653994433752348,Brent Suter,35,CIN,0.3,1,2,2.585727512172963,48,3,0,0,0,67.6666,61.78262473467269,38,19.440821030578114,7.37256314294929,22.384245577467485,50.16236357058451,0,0,2,1.2438465995356671,2026,lhp,6,"$2,500,000 ",Pitcher,NL,Central,316542652231930852069036653994433752348_2025,267.2498780752133,67.6666,221.0,67.6666,"[2023, 2024, 2025]",Trend,269.7826247346727,True,0,0,0.2930941471050722,84.16687031214018,202.9998,5.982638964836254,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.29708503753478616
44399401590689841044037529045582724314,Jason Foley,28,DET,0.8,3,6,3.9042018914713923,69,0,0,0,28,60.0,54.47044296165336,28,26.02801260980928,7.455743650497988,20.705909248094223,55.61571049971803,0,1,1,1.2529392034957931,2026,rhp,2,"$766,300 ",Pitcher,AL,Central,44399401590689841044037529045582724314_2024,256.43510038873643,60.0,187.0,60.0,"[2023, 2024]",Trend,234.47044296165336,True,0,0,0.29460548189024505,75.17635220974759,180.0,3.69820800303982,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
63164975121744236684007966747756351307,Michael Grove,27,LAD,-0.6,4,4,3.927568946477571,39,2,0,0,0,51.0,47.546983447028055,31,22.25622403003957,6.5142627041860255,17.647131716691558,48.21127543299401,0,0,2,1.2783159836023454,2026,rhp,1,"$760,000 ",Pitcher,NL,West,63164975121744236684007966747756351307_2024,218.3731676945823,51.0,151.0,51.0,"[2023, 2024]",Trend,200.54698344702805,True,0,0,0.2987895210409406,65.19411516371962,153.0,5.594720901633837,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
11946026063492058957012320102244395547,Craig Kimbrel,37,HOU,0.3,0,1,4.185734217454377,13,0,0,0,0,50.0,42.23262770532461,4,23.25407898585765,5.943955717504162,18.90201187806788,42.945210030141546,0,0,0,1.2226927916678498,2026,rhp-c,12,"$12,000,000 ",Pitcher,AL,West,11946026063492058957012320102244395547_2025,199.30739754232536,11.0,26.0,50.0,"[2023, 2024, 2025]",Trend,192.2326277053246,True,0,0,0.28955286401143077,61.13463958339249,150.0,16.24112612179942,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.17008693995379665
126771144604375518691160606020743025178,Justin Topa,34,MIN,0.4,1,5,4.064068827492595,54,1,0,0,4,60.0,54.41555011173343,32,27.093792183283966,7.142185371323052,21.557654297261056,52.04264129254758,0,0,0,1.2662200734832416,2026,rhp,3,"$1,225,000 ",Pitcher,AL,Central,126771144604375518691160606020743025178_2025,245.9970257493212,60.0,203.0,60.0,"[2023, 2025]",Trend,234.41555011173344,True,0,0,0.2968013960070772,75.97320440899449,180.0,4.74024452609249,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.2358894184338367
262373586745822243919738359420367874002,Roansy Contreras,24,LAA,0.3,1,4,3.9105781996462636,37,3,0,0,2,52.0,48.12657747149876,28,22.59445182017841,6.693107632845273,18.329756339416694,48.48303368665051,0,0,3,1.2780064194406817,2026,rhp-s,1,"$755,000 ",Pitcher,AL,West,262373586745822243919738359420367874002_2024,223.4734426070028,52.0,164.0,52.0,"[2023, 2024, 2024]",Trend,204.12657747149876,True,0,0,0.2987387802021512,66.45633381091545,156.0,6.0123333462409585,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
243899016293079515966499216575569455758,Héctor Neris,36,HOU,-0.3,0,1,2.787466134315992,12,0,0,0,0,50.0,43.5052710055839,11,15.485922968422178,5.767527724220786,20.759310075923302,45.1762965505072,0,1,1,1.285291621630144,2026,,740000,,,AL,West,243899016293079515966499216575569455758_2025,196.81894365707348,11.666599999999997,33.0,50.0,"[2023, 2024, 2024, 2025, 2025]",Trend,193.5052710055839,True,0,0,0.29993095805722864,64.2645810815072,150.0,17.855381756792266,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.4364068890755448
184709074641891716745766556319717638237,Andre Pallante,26,STL,-1.3,6,15,2.115743023484058,31,31,0,0,0,165.91993199999996,159.71361965860572,109,39.00488206510547,18.155651035169214,63.18415332988332,124.63616637182903,0,2,12,1.3434056433225219,2026,rhp,1,"$756,900 ",Pitcher,NL,Central,184709074641891716745766556319717638237_2025,732.5250579990359,162.66659999999996,555.0,165.91993199999996,"[2023, 2024, 2025]",Trend,663.7136196586057,True,0,0,0.30929776162810185,222.89777298848904,497.7597959999999,23.247018354467386,0,100,Active,0,0,0,0,0.0,0,0,0.0,-2.548354394499471
172761871252685004207396159113595573992,Louis Varland,27,TOR,0.0,1,0,2.6438180057578724,23,1,0,0,0,50.0,46.96950576587583,13,14.687877809765958,6.794925766402193,16.410453699471457,48.907048547562695,0,0,0,1.2675991893069456,2026,,740000,,,AL,East,172761871252685004207396159113595573992_2025,216.51613613019455,23.6666,67.0,50.0,"[2023, 2024, 2025, 2025]",Trend,196.96950576587582,True,0,0,0.29702864141578456,63.379959465347284,150.0,9.27738954197162,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.794520266848717
338774946061082263809276818825811715066,Scott Barlow,32,CIN,0.7,6,3,2.6399242616697194,75,1,0,0,1,68.33329999999998,60.41002086832245,35,20.04385961666171,7.122244688648651,28.770709148974817,73.2989119908998,0,0,2,1.3050844905382484,2026,rhp,5,"$6,700,000 ",Pitcher,NL,Central,338774946061082263809276818825811715066_2025,294.2618668240536,68.33329999999998,186.0,68.33329999999998,"[2023, 2023, 2024, 2025]",Trend,267.4100208683225,True,0,0,0.30314956498683693,89.18073001729726,204.99989999999994,3.922408400230629,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.059154398966484556
214630562012632988420639124772575053459,Camilo Doval,27,NYY,-0.3,0,1,2.601283685437946,22,0,0,0,1,50.0,44.67361717967573,14,14.45157603021081,4.91465012950067,20.360661404993778,57.49498243986063,0,2,1,1.30068557169339,2026,rhp-c,2,"$770,000 ",Pitcher,AL,East,214630562012632988420639124772575053459_2025,215.9716023037976,18.6666,54.0,50.0,"[2023, 2024, 2025, 2025]",Trend,194.67361717967572,True,0,0,0.3024367975781235,65.03427858466951,150.0,9.774285390212249,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.6967435313412074
127730248231356714217854280926179020009,David Bednar,30,NYY,0.9,4,0,2.6110920651997547,22,0,0,0,10,50.0,43.984520086107814,6,14.506067028887527,5.446111561951436,17.595728033393016,53.98526614765255,0,0,1,1.2316049623900165,2026,rhp-c,3,"$4,510,000 ",Pitcher,AL,East,127730248231356714217854280926179020009_2025,213.3386036087057,24.6666,53.0,50.0,"[2023, 2024, 2025, 2025]",Trend,193.9845200861078,True,0,0,0.29104913462772863,61.58024811950083,150.0,9.617284005431856,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.2885386971097446
21619351048734184306279553889891609778,Alexis Díaz,28,LAD,-0.1,1,0,3.8937747308298962,9,0,0,0,0,50.0,44.35511705312434,5,21.63208183794387,6.327343332028973,17.72677645872566,47.58751060436975,0,0,0,1.241637870237,2026,rhp-c,2,"$760,000 ",Pitcher,NL,West,21619351048734184306279553889891609778_2025,214.20436403074766,9.0,27.0,50.0,"[2023, 2024, 2025, 2025]",Trend,194.35511705312433,True,0,0,0.29272604315172807,62.08189351185,150.0,23.56465483465,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.37436097872487406
99154713534617726900063217773665792140,Brusdar Graterol,25,LAD,0.1,0,0,3.985349843533106,7,0,0,0,0,50.0,45.060675337580946,2,22.14083246407281,6.306362131375365,17.31723759942636,46.81744925225983,0,0,0,1.2475582587401461,2026,rhp-c,3,"$2,700,000 ",Pitcher,NL,West,99154713534617726900063217773665792140_2024,214.38431795649367,7.333299999999999,18.0,50.0,"[2023, 2024]",Trend,195.06067533758096,True,0,0,0.2937118652046882,62.37791293700731,150.0,30.3397018481439,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
240115461392567107792940093969049762730,Rafael Montero,34,DET,0.2,1,1,2.8312102194296656,20,0,0,0,0,50.0,44.82324873018995,10,15.728945663498141,6.152604316618788,21.3236701301357,43.12208204807066,0,0,0,1.322938377206513,2026,rhp,7,"$11,500,000 ",Pitcher,AL,Central,240115461392567107792940093969049762730_2025,207.45096112029339,22.0,59.0,50.0,"[2023, 2024, 2025, 2025]",Trend,194.82324873018996,True,0,0,0.3060275816518572,66.14691886032566,150.0,10.807345943016283,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.43144549512452607
136245218664576302063201223107130441842,Eli Morgan,29,CHC,-0.4,0,1,3.9268556054623556,7,0,0,0,0,50.0,45.86775399010152,10,21.815864474790864,6.364841917299476,17.35554590099089,46.97644310630972,0,0,0,1.2644659978218482,2026,rhp,2,"$751,200 ",Pitcher,NL,Central,136245218664576302063201223107130441842_2025,213.91651665938736,7.333299999999999,30.0,50.0,"[2023, 2024, 2025]",Trend,195.8677539901015,True,0,0,0.2965121538001937,63.22329989109241,150.0,30.460471413013202,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.12546913673689286
